_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
229,Child care,Education,Peterborough,Compass Early Learning and Care ,Complete,Sep-19,Expansion of existing building,Addition to accommodate 49 community-based child care spaces,Peterborough,East,526 MCDONNEL ST,K9H 0A6,,1150000,,Yes,,,,44.308352,-78.336212
230,Child care,Education,Pickering,Altona Forest Public Elementary School,Complete,Sep-18,Renovation of existing school,Renovation to accommodate 49 child care spaces,Durham,Central,405 WOODSMERE CRES,L1V 7A3,,756255,,Yes,,,,43.82786,-79.13176
231,Child care,Education,Pickering,St. Elizabeth Seton Catholic Elementary School,Complete,Oct-18,Renovation of existing school,Renovation to accommodate 10 child care spaces,Durham,Central,490 STROUDS LANE,L1V 6W7,,252085,,Yes,,,,43.8267,-79.1309
232,Child care,Education,Pickering,Bayview Heights Public Elementary School,Complete,Sep-20,Renovation of existing school,Renovation to accommodate 49 child care spaces,Durham,Central,1400 GARVOLIN AVE,L1W 1J6,,1008341,,Yes,,,,43.82722,-79.07991
233,Child care,Education,Pickering,Glengrove Public Elementary School,Complete,Sep-20,Renovation of existing school,Renovation to accommodate 15 child care spaces,Durham,Central,1934 GLENGROVE RD,L1V 1X2,,504171,,Yes,,,,43.84264,-79.08693
234,Child care,Education,Pickering,Vaughan Willard Public Elementary School,Complete,Sep-20,Renovation of existing school,Renovation to accommodate 25 child care spaces,Durham,Central,1911 DIXIE RD,L1V 1V4,,504171,,Yes,,,,43.83742,-79.10122
235,Child care,Education,Pickering,école élémentaire et secondaire publique Ronald-Marion,Under construction,2023,Expansion of existing school,Addition to accommodate 49 child care spaces,Durham,Central,2235 BROCK RD,L1V 2P8,,2728154,,Yes,,Yes,,43.86064,-79.0787
236,Child care,Education,Pickering,Rosebank Road Public Elementary School,Planning,2023,Expansion of existing school,Addition to accommodate 49 child care spaces,Durham,Central,591 ROSEBANK RD,L1W 2N6,,1604472,,Yes,,,,43.80736,-79.12051
237,Child care,Education,Quinte West,École élémentaire catholique L'Envol,Complete,Jan-20,Expansion of existing school,Addition to accommodate 15 child care spaces,Hastings,East,45 JOHNSON DR,K8V 6V7,,748395,,Yes,,,,44.11083911,-77.55544602
238,Child care,Education,Russell,Cambridge Public Elementary School,Under construction,2022,Expansion of existing school,Addition to accommodate 16 child care spaces,Prescott and Russell,East,2123 RTE 500,K0A 1W0,,1553837,,Yes,,Yes,,45.29313,-75.21904
239,Child care,Education,Russell,Russell Public Elementary School,Complete,Sep-18,Renovation of existing school,Renovation to accommodate 15 child care spaces,Prescott and Russell,East,14 MILL ST,K4R 1A6,,492030,,Yes,,Yes,,45.25712,-75.36287
240,Child care,Education,Russell,École élémentaire publique De la Rivière-Castor,Under construction,2022,Expansion of existing school,Addition to accommodate 39 child care spaces,Prescott and Russell,East,100 MAHEU ST,K0A 1W0,,1900000,,Yes,,Yes,,45.27611,-75.28823
241,Child care,Education,Russell,École élémentaire catholique Saint-Joseph,Under construction,2022,Renovation of existing school,Renovation to accommodate 49 child care spaces,Prescott and Russell,East,1008 RUSSELL RD N,K4R 1G7,,1068459,,Yes,,Yes,,45.2655,-75.36356
242,Child care,Education,Russell,Mother Teresa Catholic Elementary School,Under construction,2021,Renovation of existing school,Renovation to accommodate 24 child care spaces,Prescott and Russell,East,1035 CONCESSION ST,K4R 1G7,,505794,,Yes,,,,45.2637,-75.3615
243,Child care,Education,Sables-Spanish Rivers,S Geiger Public Elementary School,Complete,Sep-18,Renovation of existing school,Renovation to accommodate 30 child care spaces,Sudbury,Northeast,355 GOVERNMENT RD W,P0P 1P0,,605005,,Yes,,,,46.2061,-82.08193
244,Child care,Education,Sarnia,Holy Trinity Catholic Elementary School,Complete,Sep-17,Renovation of existing school,Renovation to accommodate 39 child care spaces,Lambton,Southwest,60 LORNE CRES,N7S 0C3,,534421,,Yes,,,,42.969303,-82.372414
245,Child care,Education,Sarnia,London Bridge Child Care,Complete,Sep-20,Expansion of existing building,Addition to accommodate 49 community-based child care spaces,Lambton,Southwest,1014 OAK AVE,N7S 3T7,,1490000,,Yes,,,,42.97093,-82.371091
246,Child care,Education,Sault Ste. Marie,R M Moore Public Elementary School,Complete,Sep-20,Expansion of existing school,Addition to accommodate 49 child care spaces,Algoma,Northeast,1272 BASE LINE,P6A 5K6,,1875515,,Yes,,,,46.52177,-84.44407
247,Child care,Education,Sault Ste. Marie,Rosedale Neighborhood Child Care/Rosedale Neighborhood EarlyON,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 49 community-based child care spaces and 2 community-based EarlyON rooms,Algoma,Northeast,73A CHAPPLE AVE,P6B 5C9,,1550000,,Yes,,,,46.52371,-84.311725
248,Child care,Education,Scugog,Good Shepherd Catholic Elementary School,Complete,Jan-22,Expansion of existing school,Addition to accommodate 73 child care spaces,Durham,Central,1650 REACH ST,L9L 1T1,,2386869,,Yes,,,,44.1097,-78.9607
249,Child care,Education,Selwyn,Trent Child Care Bridgenorth,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 15 community-based child care spaces,Peterborough,East,832 CHARLES ST,K0L 1H0,,200000,,Yes,,,,44.378967,-78.383117
250,Child care,Education,Shelburne,Centennial Hylands Public Elementary School,Complete,Sep-18,Expansion of existing school,Addition to accommodate 73 child care spaces,Dufferin,Central,35 SCHOOL RD,L9V 3S5,,2056222,,Yes,,,,44.07946,-80.19105
251,Child care,Education,Sioux Lookout,Sioux Mountain Public Elementary School,Complete,Sep-18,Renovation of existing school,Renovation to accommodate 39 child care spaces and 1 EarlyON room,Kenora,Northwest,89 FIRST AVE,P8T 1B5,,1910008,,Yes,,Yes,,50.10714,-91.90988
252,Child care,Education,Sioux Lookout,EarlyON Sioux Lookout /Norah Love ,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 20 community-based child care spaces and 1 community-based EarlyON room,Kenora,Northwest,54 PRINCESS ST,P8T 1H4,,1200000,,Yes,,,,50.102518,-91.917292
253,Child care,Education,South Algonquin,EarlyON South Algonquin/Kidz Kastel Children's South Algonquin,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 15 community-based child care spaces and 1 community-based EarlyON room,Nipissing,Northeast,6 GALEAIRY LAKE RD,K0J 2M0,,525000,,Yes,,,,45.488712,-78.244655
254,Child care,Education,South Bruce Peninsula,Amabel-Sauble Community Public Elementary School,Complete,Sep-18,Renovation of existing school,Renovation to accommodate 49 child care spaces,Bruce,Southwest,555 SAUBLE FALLS PKY,N0H 2G0,,529380,,Yes,,,,44.65046,-81.25684
255,Child care,Education,South Huron,Exeter Public Elementary School,Complete,Nov-20,Expansion of existing school,Addition to accommodate 15 child care spaces,Huron,Southwest,93 VICTORIA ST E SS 1,N0M 1S1,,567657,,Yes,,,,43.35124,-81.47758
256,Child care,Education,South Stormont,École élémentaire catholique Sainte-Lucie,Under construction,2022,Expansion of existing school,Addition to accommodate 24 child care spaces,"Stormont, Dundas and Glengarry",East,17337 DOW ST,K0C 1P0,,524337,,Yes,,,,45.07657309,-74.77952502
257,Child care,Education,Southgate,Dundalk Community Arena,Complete,Sep-19,Renovation of existing building,Renovation to accommodate 3 community-based EarlyON rooms,Grey,Southwest,550 MAIN ST E,N0C 1B0,,302500,,Yes,,,,44.176374,-80.383904
258,Child care,Education,Southgate,Egremont Community Public Elementary School,Under construction,2022,Expansion of existing school,Addition to accommodate 39 child care spaces and 2 EarlyON rooms,Grey,Southwest,392141 GREY ROAD 109 RR 2,N0G 2A0,,2863200,,Yes,,Yes,,44.06773,-80.76055
259,Child care,Education,Southgate,Dundalk & Proton Community Public Elementary School,Complete,Sep-20,Renovation of existing school,Addition and renovation to accommodate 2 EarlyON rooms,Grey,Southwest,251 YOUNG ST,N0C 1B0,,262500,,Yes,,,,44.16499,-80.38971
260,Child care,Education,Southgate,Dundalk & Proton Community Public Elementary School,Planning,Sep-23,Renovation of existing school,Renovation to accommodate 2 EarlyON rooms,Grey,Southwest,251 YOUNG ST,N0C 1B0,,262500,,Yes,,,,44.16499,-80.38971
261,Child care,Education,Springwater,Our Lady of Lourdes Catholic Elementary School,Planning,2023,Expansion of existing school,Addition to accommodate 39 child care spaces,Simcoe,Central,34 KERR ST,L0L 1P0,,1058759,,Yes,,,,44.58631,-79.86312
262,Child care,Education,St. Catharines,Oakridge Public Elementary School,Complete,Sep-20,Expansion of existing school,Addition to accommodate 49 child care spaces,Niagara,Central,1 MARSDALE DR,L2T 3R7,,1542762,,Yes,,,,43.13692,-79.24295
263,Child care,Education,St. Catharines,École élémentaire publique L'Héritage,Complete,Jan-21,Expansion of existing school,Addition to accommodate 49 child care spaces,Niagara,Central,35 PRINCE CHARLES DR,L2N 3Y8,,1956213,,Yes,,Yes,,43.19588,-79.24923
264,Child care,Education,St. Catharines,St. Catharines Regional Child Care,Complete,Sep-18,Expansion of existing building,Addition and renovation to accommodate 40 community-based child care spaces,Niagara,Central,179 CARLTON ST,L2R 1S1,,1275000,,Yes,,,,43.17309,-79.248895
265,Child care,Education,St. Charles,École élémentaire catholique Saint-Charles-Borromée,Complete,Sep-17,Renovation of existing school,Renovation to accommodate 15 child care spaces,Sudbury,Northeast,22 STE ANNE ST,P0M 2W0,,299982,,Yes,,,,46.36398,-80.41916
266,Child care,Education,St. Thomas,St. Thomas Elgin Social Services Hub,Complete,Sep-20,Expansion of existing building,Addition to accommodate 88 community-based child care spaces,Elgin,Southwest,230 TALBOT ST,N5P 1B2,,2600000,,Yes,,,,42.778816,-81.202384
267,Child care,Education,St. Thomas,Monsignor Morrisson Catholic Elementary School,Complete,Oct-21,Renovation of existing school,Renovation to accommodate 2 EarlyON rooms,Elgin,Southwest,10 SOUTH EDGEWARE RD,N5P 2H2,,524337,,Yes,,,,42.7937,-81.183
268,Child care,Education,Stratford,Stratford Northwestern Public Secondary School,Complete,Sep-21,Expansion of existing school,Addition to accommodate 49 child care spaces,Perth,Southwest,428 FORMAN AVE,N5A 6R7,,1794907,,Yes,,Yes,,43.38432,-80.99312
269,Child care,Education,Strathroy-Caradoc,Strathroy EarlyON & Library,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 2 community-based EarlyON rooms,Middlesex,Southwest,34 FRANK ST,N7G 2R4,,525000,,Yes,,,,42.956009,-81.624537
270,Child care,Education,Tecumseh,École élémentaire catholique Sainte-Marguerite-d'Youville,Planning,2022,Expansion of existing school,Addition to accommodate 49 child care spaces,Essex,Southwest,13025 ST. THOMAS ST,N8N 3P3,,1588138,,Yes,,,,42.32098,-82.87418
271,Child care,Education,Temiskaming Shores,Indigenous EarlyON New Liskeard,Complete,Sep-18,Expansion of existing building,Addition to accommodate 2 community-based EarlyON rooms,Timiskaming,Northeast,121 SCOTT ST,P0J 1P0,,1500000,,Yes,,,,47.511948,-79.683931
272,Child care,Education,Thames Centre,River Heights Public Elementary School,Under construction,Sep-23,Expansion of existing school,Addition to accommodate 88 child care spaces and 1 EarlyON room,Middlesex,Southwest,4269 HAMILTON RD,N0L 1G3,,6619167,,Yes,,Yes,,42.98603,-81.05141
273,Child care,Education,The Nation,École élémentaire catholique Saint-Viateur,Under construction,2022,Expansion of existing school,Addition to accommodate 39 child care spaces,Prescott and Russell,East,205 LIMOGES RD,K0A 2M0,,1092548,,Yes,,Yes,,45.35018,-75.2632
274,Child care,Education,Timmins,Schumacher Public Elementary School,Complete,Sep-19,Renovation of existing school,Renovation to accommodate 49 child care spaces,Cochrane,Northeast,64 CROATIA AVE,P0N 1G0,,1503887,,Yes,,Yes,,48.47474,-81.29694
275,Child care,Education,Timmins,St. Joseph Catholic Elementary School,Under construction,Sep-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Cochrane,Northeast,207 HUOT ST,P0N 1H0,,4276200,,Yes,,,,48.4839,-81.2059
276,Child care,Education,Tiny,École élémentaire catholique Sainte-Croix,Under construction,2021,Renovation of existing school,Renovation to accommodate 39 child care spaces,Simcoe,Central,1-351 RUE LAFONTAINE RD W,L9M 0H1,,529379,,Yes,,,,44.75734161,-80.05360254
277,Child care,Education,Toronto,Bala Avenue Public Elementary School,Planning,Apr-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,6 BALA AVE,M6M 2E1,,1542761,,Yes,,,,43.6894,-79.49938
278,Child care,Education,Toronto,Chalkfarm Public Elementary School,Planning,Apr-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,100 CHALKFARM DR,M3L 1L4,,1542761,,Yes,,,,43.7272629,-79.5145725
279,Child care,Education,Toronto,Gracedale Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,186 GRACEDALE BLVD,M9L 2C1,,3466800,,Yes,,Yes,,43.7532767,-79.5622093
280,Child care,Education,Toronto,Macklin Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,136 INGLETON BLVD,M1V 2Y4,,2981075,,Yes,,Yes,,43.8220934,-79.2675445
281,Child care,Education,Toronto,Miliken Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,130 PORT ROYAL TRAIL,M1V 2T4,,2587049,,Yes,,Yes,,43.81658,-79.28848
282,Child care,Education,Toronto,Pelmo Park Public Elementary School,Planning,Apr-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,180 GARY DR,M9N 2M1,,1542761,,Yes,,,,43.7123639,-79.5176069
283,Child care,Education,Toronto,Holy Family Catholic Elementary School,Planning,2023,Renovation of existing school,Renovation to accommodate 49 child care spaces,Toronto,Central,141 CLOSE AVE,M6K 2V6,,794068,,Yes,,,,43.63845,-79.43498
284,Child care,Education,Toronto,Nativity of Our Lord Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,35 SAFFRON CRES,M9C 3T8,,2571267,,Yes,,,,43.65348,-79.5758
285,Child care,Education,Toronto,St. Albert Catholic Elementary School,Planning,Sep-25,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,1125 MIDLAND AVE,M1K 4H2,,2571267,,Yes,,,,43.74377,-79.26131
286,Child care,Education,Toronto,St. John Vianney Catholic Elementary School,Planning,Sep-23,Renovation of existing school,Renovation to accommodate 49 child care spaces,Toronto,Central,105 THISTLE DOWN BLVD,M9V 1J5,,771381,,Yes,,,,43.73836,-79.55391
287,Child care,Education,Toronto,St. Thomas Aquinas Catholic Elementary School,Planning,Dec-23,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,636 GLENHOLME AVE,M6E 3G9,,2571267,,Yes,,,,43.69591,-79.44507
288,Child care,Education,Toronto,École élémentaire publique Charles-Sauriol,Complete,Sep-17,Renovation of existing school,Renovation to accommodate 25 child care spaces,Toronto,Central,55 PELHAM AVE,M6N 1A5,,529378,,Yes,,,,43.66801,-79.45572
289,Child care,Education,Toronto,Birch Cliff Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,1650 KINGSTON RD,M1N 1S2,,3583904,,Yes,,Yes,,43.69198,-79.26556
290,Child care,Education,Toronto,Dixon Grove Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,315 THE WESTWAY,M9R 1H1,,4518639,,Yes,,Yes,,43.6849,-79.55613
291,Child care,Education,Toronto,Elmbank Public Elementary School,Planning,Jan-24,Renovation of existing school,Renovation to accommodate 88 child care spaces,Toronto,Central,10 PITTSBORO DR,M9V 3R4,,1285635,,Yes,,,,43.7359614,-79.5900105
292,Child care,Education,Toronto,Kingsview Village Junior Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,1 YORK RD,M9R 3C8,,5065910,,Yes,,Yes,,43.6978014,-79.5505757
293,Child care,Education,Toronto,Valleyfield Junior Public Elementary School,Planning,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,35 SASKATOON DR,M9P 2E8,,2571270,,Yes,,,,43.6938145,-79.5381092
294,Child care,Education,Toronto,Weston Memorial Junior Public Elementary School,Planning,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,200 JOHN ST,M9N 1K2,,1542762,,Yes,,,,43.7061469,-79.5090791
295,Child care,Education,Toronto,Alexander Stirling Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,70 FAWCETT TRAIL,M1B 3A9,,5267063,,Yes,,Yes,,43.81165,-79.20759
296,Child care,Education,Toronto,Dorset Park Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,28 BLAISDALE RD,M1P 1V6,,2936947,,Yes,,Yes,,43.7501823,-79.278738
297,Child care,Education,Toronto,Ellesmere-Statton Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,739 ELLESMERE RD,M1P 2W1,,3952825,,Yes,,Yes,,43.7632244,-79.2872459
298,Child care,Education,Toronto,Glen Ravine Junior Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,11 GADSBY DR,M1K 4V4,,3535911,,Yes,,Yes,,43.7379607,-79.254351
299,Child care,Education,Toronto,Grey Owl Junior Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,150 WICKSON TRAIL,M1B 1M4,,4456270,,Yes,,Yes,,43.80398,-79.21329
300,Child care,Education,Toronto,Emily Carr Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,90 JOHN TABOR TRAIL,M1B 2V2,,5298528,,Yes,,Yes,,43.80501,-79.20692
301,Child care,Education,Toronto,General Crerar Public Elementary School,Planning,Apr-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,30 MCGREGOR RD,M1P 1C8,,2571270,,Yes,,,,43.7458333,-79.2799718
302,Child care,Education,Toronto,Willow Park Junior Public Elementary School,Planning,Apr-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,45 WINDOVER DR,M1G 1P1,,2314143,,Yes,,,,43.7611216,-79.2092731
303,Child care,Education,Toronto,Ionview Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,90 IONVIEW RD,M1K 2Z9,,3798309,,Yes,,Yes,,43.7377846,-79.2747617
304,Child care,Education,Toronto,J G Workman Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,487 BIRCHMOUNT RD,M1K 1N7,,3667953,,Yes,,Yes,,43.7075099,-79.2665415
305,Child care,Education,Toronto,Lord Roberts Junior Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,165 LORD ROBERTS DR,M1K 3W5,,3062246,,Yes,,Yes,,43.7416752,-79.2638243
306,Child care,Education,Toronto,Malvern Junior Public Elementary School,Under construction,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,70 MAMMOTH HALL TRAIL,M1B 1P6,,4324790,,Yes,,Yes,,43.79783,-79.23324
307,Child care,Education,Toronto,Military Trail Public Elementary School,Planning,Apr-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,701 MILITARY TRAIL,M1E 4P6,,2571270,,Yes,,,,43.78911,-79.1971
308,Child care,Education,Toronto,Daystrom Public Elementary School,Planning,Jan-24,Expansion of existing school,Addition to accommodate 88 child care spaces,Toronto,Central,25 DAYSTROM DR,M9M 2A8,,2571270,,Yes,,,,43.7478207,-79.5471978
309,Child care,Education,Toronto,Blessed Pope Paul VI Catholic Elementary School,Planning,2022,Renovation of existing school,Renovation to accommodate 39 child care spaces,Toronto,Central,270 LAUGHTON AVE,M6N 2X8,,529380,,Yes,,,,43.67432,-79.45752
310,Child care,Education,Toronto,St. Barbara Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,25 JANRAY DR,M1G 1Y2,,1542762,,Yes,,,,43.76244,-79.21884
311,Child care,Education,Toronto,St. Bernard Catholic Elementary School,Planning,Sep-25,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,12 DUCKWORTH ST,M6M 4W4,,1542762,,Yes,,,,43.7027,-79.49999
312,Child care,Education,Toronto,St. Edmund Campion Catholic Elementary School,Planning,Jan-25,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,30 HIGHCASTLE RD,M1E 4N1,,1542762,,Yes,,,,43.78806,-79.21556
313,Child care,Education,Toronto,St. Gerald Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,200 OLD SHEPPARD AVE,M2J 3L9,,1542762,,Yes,,,,43.78044,-79.32627
314,Child care,Education,Toronto,St. Jean de Brébeuf Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,101 DEAN PARK RD,M1B 2X2,,1542762,,Yes,,,,43.80232,-79.1739
315,Child care,Education,Toronto,St. Jude Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 10 child care spaces,Toronto,Central,3251 WESTON RD,M9M 2T9,,514254,,Yes,,,,43.74035,-79.53944
316,Child care,Education,Toronto,St. Kevin Catholic Elementary School,Planning,Sep-25,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,15 MURRAY GLEN DR,M1R 3J6,,1542762,,Yes,,,,43.75109,-79.30642
317,Child care,Education,Toronto,Pope Francis Catholic Elementary School,Planning,2023,Renovation of existing school,Renovation to accommodate 49 child care spaces,Toronto,Central,319 OSSINGTON AVE,M6J 3A6,,794069,,Yes,,,,43.65156,-79.42102
318,Child care,Education,Toronto,St. Nicholas of Bari Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,363 ROGERS RD,M6E 1R6,,1542762,,Yes,,,,43.68328,-79.46065
319,Child care,Education,Toronto,Santa Maria Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 39 child care spaces,Toronto,Central,25 AVON AVE,M6N 4X8,,1028508,,Yes,,,,43.68132,-79.4778
320,Child care,Education,Toronto,Father Serra Catholic Elementary School,Planning,Sep-25,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,111 SUN ROW DR,M9P 3J3,,1542762,,Yes,,,,43.68565,-79.53753
321,Child care,Education,Toronto,St. Dominic Savio Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,50 TIDESWELL BLVD,M1B 5X3,,1542762,,Yes,,,,43.79831,-79.15545
322,Child care,Education,Toronto,St. Andre Catholic Elementary School,Planning,Sep-23,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,36 YVONNE AVE,M3L 1C9,,1542762,,Yes,,,,43.72357,-79.51752
323,Child care,Education,Toronto,École élémentaire publique Félix-Leclerc,Under construction,2023,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,50 CELESTINE DR,M9R 3N3,,2475022,,Yes,,Yes,,43.6899,-79.56154
324,Child care,Education,Toronto,École élémentaire publique Mathieu-da-Costa,Under construction,2022,Expansion of existing school,Addition to accommodate 49 child care spaces,Toronto,Central,116 CORNELIUS PKY,M6L 2K5,,3008102,,Yes,,Yes,,43.71809,-79.47546
325,Child care,Education,Toronto,École élémentaire publique Pierre-Elliott-Trudeau,Planning,2023,Expansion of existing school,Addition to accommodate 49 child care spaces and 1 EarlyON room,Toronto,Central,65 GRACE ST,M6J 2S4,,2117518,,Yes,,Yes,,43.65212,-79.41429
326,Child care,Education,Toronto,École élémentaire catholique Saint-Michel,Under construction,2022,Expansion of existing school,Addition to accommodate 34 child care spaces,Toronto,Central,29 MEADOWVALE RD,M1C 1R7,,1170340,,Yes,,Yes,,43.77787722,-79.15604342
327,Child care,Education,Toronto,Ancaster Early Learning & Child Care,Complete,Sep-20,Expansion of existing building,Addition to accommodate 39 community-based child care spaces,Toronto,Central,45 ANCASTER RD,M3K 1S7,,1020000,,Yes,,,,43.732987,-79.466076
328,Child care,Education,Toronto,Bessarion Child Care,Complete,Sep-20,Expansion of existing building,Addition to accommodate 73 community-based child care spaces,Toronto,Central,1001 SHEPPARD AVE E,M2K 1C2,,2040000,,Yes,,,,43.768898,-79.374705
329,Child care,Education,Toronto,East Toronto Village Children's,Complete,Sep-18,Expansion of existing building,Addition to accommodate 15 community-based child care spaces,Toronto,Central,43 KIMBERLEY AVE,M4E 2Z4,,525000,,Yes,,,,43.682838,-79.297995
330,Child care,Education,Toronto,East York East Toronto Family Resources Cosburn,Complete,Sep-20,Renovation of existing school,Renovation to accommodate 1 community based EarlyON room,Toronto,Central,1108 GREENWOOD AVE,M4J 4E6,,255000,,Yes,,,,43.692287,-79.33824
331,Child care,Education,Toronto,East York East Toronto Family Resources Danforth,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 1 community-based EarlyON room,Toronto,Central,3079 DANFORTH AVE,M1L 1A9,,255000,,Yes,,,,43.691188,-79.287306
332,Child care,Education,Toronto,Eastside Club ,Complete,Sep-20,Expansion of existing building,Addition to accommodate 25 community-based child care spaces,Toronto,Central,100 GALLOWAY RD,M1E 1W7,,1020000,,Yes,,,,43.757292,-79.193385
333,Child care,Education,Toronto,Jane & Finch Community and Family,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 3 community-based EarlyON rooms,Toronto,Central,50A-1911 FINCH AVE W,M3N 2V2,,765000,,Yes,,,,43.756777,-79.515088
334,Child care,Education,Toronto,Massey Centre ELC,Complete,Sep-19,Expansion of existing building,Addition to accommodate 24 community-based child care spaces,Toronto,Central,1102 BROADVIEW AVE,M4K 2S5,,510000,,Yes,,,,43.686641,-79.356589
335,Child care,Education,Toronto,Network Glendower Child Care relocation,Complete,Sep-18,Expansion of existing building,Addition to accommodate 10 community-based child care spaces,Toronto,Central,331 GLENDOWER CIRCUIT,M1T 2Z7,,510000,,Yes,,,,43.797539,-79.304758
336,Child care,Education,Toronto,Network Jubilee Child Care,Complete,Sep-18,Expansion of existing building,Addition to accommodate 10 community-based child care spaces,Toronto,Central,55 EMMETT AVE,M6M 2E4,,510000,,Yes,,,,43.688596,-79.50339
337,Child care,Education,Toronto,Network Just Kids,Complete,Sep-18,Expansion of existing building,Addition to accommodate 10 community-based child care spaces,Toronto,Central,1695 KEELE ST,M6M 3W7,,510000,,Yes,,,,43.685133,-79.47265
338,Child care,Education,Toronto,Network Child Care Services Ossington Avenue North,Complete,Sep-18,Expansion of existing building,Addition to accommodate 10 community-based child care spaces,Toronto,Central,756 OSSINGTON AVE,M6G 3T9,,525000,,Yes,,,,43.662622,-79.426281
339,Child care,Education,Toronto,North York Junior YMCA,Complete,Sep-20,Expansion of existing school,Addition and renovation to accommodate 10 community based child care spaces,Toronto,Central,567 SHEPPARD AVE E,M2K 1B2,,510000,,Yes,,,,43.765599,-79.386823
340,Child care,Education,Toronto,Prosserman JCC Daycare & Preschool,Complete,Sep-19,Expansion of existing building,Addition to accommodate 10 community-based child care spaces,Toronto,Central,4588 BATHURST ST,M2R 1W6,,510000,,Yes,,,,43.763156,-79.442074
341,Child care,Education,Toronto,Scadding Court Community,Complete,Sep-18,Renovation of existing building,Renovation to accommodate 1 community-based EarlyON room,Toronto,Central,707 DUNDAS ST W,M5T 2W6,,262500,,Yes,,,,43.651638,-79.404709
