index,Education investment in area,Transportation investment in area,Colleges/Universities investment in area,Health investment in area,Other investment in area
1289,0,0,0,0,0
1290,21086846,0,0,0,0
1291,0,0,0,0,0
1292,0,0,0,0,0
1293,0,0,0,0,0
1296,22982072,0,0,0,0
1298,0,0,0,0,0
1300,0,0,0,0,0
1301,0,15980000,85621000,0,0
1302,0,0,0,0,0
1303,0,0,0,0,0
1304,0,0,0,0,0
1305,0,0,0,0,0
1306,0,0,0,0,0
1308,0,0,0,0,0
1310,0,0,0,0,0
1311,0,0,0,0,0
1312,0,0,0,0,0
1313,0,0,0,0,0
1314,0,0,0,0,0
1315,0,0,0,0,0
1316,0,0,0,0,0
1317,0,0,0,0,0
1318,0,0,74700000,0,0
1319,0,0,0,0,0
1320,5762504,0,0,0,0
1321,0,0,0,0,0
1322,0,0,0,0,0
1323,0,0,0,0,0
1324,0,0,0,0,0
1325,0,0,0,0,0
1326,0,0,0,0,0
1327,0,0,0,0,0
1328,0,0,0,0,0
1329,0,0,0,0,0
1330,0,0,0,0,33200
1331,0,0,0,0,0
1332,0,0,0,0,0
1334,0,0,0,0,0
1335,0,0,0,0,0
1336,0,15980000,0,0,337500
1337,0,0,0,0,33200
1338,0,0,0,0,0
1339,0,0,0,0,0
1340,0,0,0,0,0
1341,0,0,0,0,0
1342,0,0,0,0,0
1343,0,0,0,0,0
1344,0,0,0,14731900,0
1345,0,0,0,0,0
1346,0,0,0,0,0
1347,0,0,0,0,0
1348,0,0,85621000,0,0
1349,0,0,0,0,0
1350,0,0,0,0,0
1351,13791511,0,0,0,22300
1352,510000,0,0,0,0
1353,0,0,0,0,0
1354,0,0,0,0,0
1355,0,0,0,0,0
1356,0,0,0,0,0
1357,0,0,0,0,0
1358,0,0,0,0,0
1359,0,0,0,0,0
1360,0,0,0,0,0
1361,0,0,0,0,0
1362,0,0,74700000,358320300,0
1363,3032638,0,0,73001867,0
1364,0,0,0,0,0
1366,0,0,0,0,0
1367,0,0,0,0,0
1368,0,0,0,0,0
1369,0,0,0,0,0
1370,23587058,0,0,0,0
1372,0,0,0,0,0
1373,0,0,0,0,0
1374,0,0,0,0,0
1375,0,0,0,0,0
1376,5255731,0,0,0,0
1377,0,0,0,0,0
1378,0,0,0,0,0
1380,0,0,0,0,22300
1381,0,0,0,0,0
1382,0,0,0,0,0
1383,0,0,0,0,0
1384,0,0,0,0,0
1385,0,0,0,0,0
1386,0,0,0,0,0
1387,0,0,0,0,0
1388,0,0,0,0,0
1389,31855760,0,0,0,3089925
1390,0,0,0,0,0
1391,0,0,0,0,0
1392,0,0,0,0,0
1393,0,0,0,0,0
1394,23587058,0,0,0,547200
1395,0,0,0,0,0
1396,0,0,0,0,0
1397,0,0,0,0,0
1398,0,0,0,0,0
1399,0,0,0,0,0
1400,0,0,0,0,0
1401,0,0,0,0,0
1402,0,0,0,0,0
1403,0,0,0,0,0
1404,13791511,0,0,0,22300
1405,4300279,0,0,0,0
1406,0,0,0,0,0
1407,0,0,0,0,0
1408,0,0,0,0,0
1409,0,0,0,0,0
1410,31855760,0,0,0,3089925
1414,0,0,0,0,0
1415,0,0,0,0,0
1416,26802302,0,0,0,0
1417,0,0,0,0,0
1418,0,0,0,0,0
1420,0,0,0,0,0
1421,0,0,0,0,0
1422,5762504,0,0,0,0
1423,0,0,0,0,0
1424,0,0,0,0,0
1425,0,0,0,0,0
1426,0,0,0,0,0
1427,0,0,0,0,0
1428,0,0,0,0,0
1429,12594672,0,0,0,0
1430,0,0,0,0,0
1431,2261844,0,0,0,0
1432,0,0,0,0,0
1434,7560148,0,0,0,0
1435,0,0,0,0,0
1436,0,0,0,0,0
1437,0,0,0,0,0
1438,1044187,0,0,0,0
1439,0,0,0,0,0
1440,0,0,0,0,0
1441,0,0,0,0,0
1442,12594672,0,0,0,0
1443,0,0,0,0,0
1444,0,0,0,0,0
1445,0,0,0,0,0
1446,0,0,0,0,0
1447,0,0,0,0,0
1448,0,0,0,0,0
1449,0,0,0,0,0
1450,0,0,0,0,0
1451,0,0,0,0,0
1452,8567310,0,0,0,0
1453,8567310,0,0,0,0
1454,510000,0,0,0,0
1455,510000,0,0,0,0
1456,0,0,0,0,0
1457,8057310,0,0,0,0
1458,0,0,0,0,0
1459,0,0,0,0,0
1460,0,0,0,0,0
1461,8567310,0,0,0,0
1462,0,0,0,0,0
1463,0,0,0,0,0
1464,0,0,0,0,0
1465,0,0,0,0,0
1466,7560148,73000000,0,0,0
1467,0,0,0,0,0
1468,0,73000000,0,0,0
1469,0,0,0,0,0
1470,0,0,0,0,0
1471,0,0,0,0,0
1472,0,0,0,0,0
1473,0,0,0,0,0
1474,0,0,0,0,0
1475,0,0,0,0,0
1476,0,0,0,0,0
1477,13549598,116900000,0,0,0
1478,0,0,0,0,0
1479,0,0,0,0,0
1480,0,0,0,0,0
1481,0,116900000,0,0,0
1482,0,0,0,0,0
1483,0,0,0,0,0
1484,0,0,0,0,0
1485,0,0,0,0,0
1486,0,0,0,0,0
1487,0,0,0,0,0
1488,0,0,0,0,0
1489,7560148,0,0,0,0
1490,0,0,0,0,0
1491,0,0,0,0,0
1492,0,0,0,0,0
1493,0,0,0,0,0
1494,0,0,0,0,0
1495,0,0,0,0,0
1496,13549598,0,0,0,0
1497,0,0,0,0,0
1498,0,0,0,0,0
1499,0,0,0,0,0
1500,0,0,0,0,0
1501,0,0,0,0,0
1502,0,0,0,0,0
1503,8567310,0,0,0,0
1504,0,0,0,0,0
1505,0,0,0,0,0
1506,0,0,0,0,0
1507,0,0,0,0,0
1508,510000,0,144682103,0,0
1509,21086846,0,0,0,0
1510,0,0,0,0,0
1511,0,0,0,0,0
1512,0,0,0,0,0
1513,0,0,0,0,0
1514,0,0,0,0,0
1515,22982072,0,0,0,0
1516,50082480,0,0,0,0
1517,0,0,0,0,0
1518,0,0,0,0,0
1519,0,0,0,0,0
1520,0,0,0,0,0
1521,0,0,0,0,0
1522,0,0,0,0,0
1523,40650006,0,0,0,0
1524,0,0,0,0,0
1525,50082480,0,0,0,0
1526,0,0,0,0,0
1527,0,0,0,0,0
1528,0,0,0,0,0
1529,0,0,0,0,0
1530,0,0,0,0,0
1531,0,0,0,0,0
1532,41160006,0,0,0,0
1533,0,0,0,0,0
1534,0,0,0,0,0
1535,0,0,0,0,0
1536,0,0,0,0,0
1537,0,0,0,0,0
1539,0,0,0,0,0
1540,53095833,0,0,0,0
1541,40650006,0,0,0,0
1542,0,0,0,0,0
1543,0,0,0,0,0
1544,0,0,0,0,0
1545,0,0,0,0,0
1546,0,0,0,0,0
1547,0,0,0,0,0
1548,0,0,0,0,0
1549,13549598,0,0,0,0
1550,0,0,0,0,0
1551,0,0,0,0,0
1552,0,0,0,0,0
1553,0,0,0,0,0
1554,0,0,0,0,0
1555,0,0,0,0,433000
1556,0,0,0,0,0
1557,0,0,0,0,0
1558,0,0,0,0,0
1559,0,0,0,0,0
1560,0,0,0,0,0
1561,0,0,0,0,0
1562,0,0,0,0,0
1563,0,0,0,0,0
1564,0,0,0,0,0
1565,0,0,0,0,0
1566,0,0,0,0,0
1567,0,0,0,0,0
1568,0,0,0,0,0
1569,0,0,0,0,0
1570,0,0,0,0,0
1571,13549598,0,0,0,0
1572,13549598,0,0,0,0
1573,0,0,0,0,0
1574,0,0,0,0,0
1575,0,0,0,0,0
1576,13549598,0,0,0,0
1577,13549598,0,0,0,0
1578,8191423,0,0,0,0
1579,0,0,0,0,0
1580,14194321,0,0,0,0
1581,0,0,0,0,0
1582,0,0,0,0,0
1583,0,0,0,0,0
1584,0,0,0,0,0
1585,6532276,0,0,0,0
1586,0,0,0,0,0
1587,18745214,0,0,0,0
1588,0,0,0,0,0
1589,0,0,0,0,0
1590,0,0,0,0,0
1591,0,0,0,0,0
1592,0,0,0,0,0
1593,0,0,0,0,0
1594,0,0,0,0,0
1595,0,0,0,0,0
1596,0,0,0,0,0
1597,11083169,0,0,0,0
1598,0,0,0,0,0
1599,0,0,0,0,0
1600,0,0,0,0,0
1601,7662045,0,0,0,0
1602,11083169,0,0,0,0
1603,0,0,0,0,0
1604,0,0,0,0,0
1605,0,0,0,0,0
1606,0,0,0,0,0
1607,0,0,0,0,0
1608,0,0,0,0,0
1609,1039378,0,0,0,0
1610,529378,0,0,0,0
1611,529378,0,0,0,0
1612,529378,0,0,0,0
1613,0,0,0,0,0
1614,0,0,0,0,0
1615,0,0,0,0,0
1616,0,0,0,0,0
1617,0,0,0,0,0
1618,0,0,0,0,0
1619,0,0,0,0,0
1620,0,0,0,0,0
1621,1039378,0,0,0,0
1622,0,0,0,0,0
1623,0,0,0,0,0
1624,0,0,0,0,0
1625,529378,0,0,0,0
1626,0,0,0,0,0
1627,0,0,0,0,0
1628,0,0,0,0,0
1629,1039378,0,0,0,0
1630,0,0,0,0,0
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,1039378,0,0,0,0
1634,0,0,0,0,0
1635,0,0,0,0,0
1636,0,0,0,0,0
1637,6532276,0,0,0,0
1638,727311,0,0,0,0
1639,8191423,0,0,0,0
1640,8191423,0,0,0,0
1641,510000,0,0,0,0
1642,8191423,0,0,0,0
1643,0,0,0,0,0
1644,0,0,0,0,0
1645,727311,0,0,103692217,0
1646,0,0,0,0,0
1647,19274592,0,0,0,0
1648,0,0,0,0,0
1649,0,0,0,0,0
1650,0,0,0,0,0
1651,510000,0,0,0,0
1652,0,0,0,0,0
1653,0,0,0,0,0
1654,0,0,0,0,0
1655,0,0,0,0,0
1656,510000,0,0,0,0
1659,0,0,0,0,0
1660,21596846,0,0,0,0
1661,0,0,0,0,0
1662,0,0,0,0,0
1663,510000,0,0,0,0
1664,510000,0,0,0,0
1665,510000,0,0,0,0
1666,0,0,0,0,0
1667,529378,0,0,0,0
1668,0,0,0,0,0
1669,510000,0,0,0,0
1670,510000,0,0,0,0
1671,0,0,0,0,0
1672,1039378,0,0,0,0
1673,0,0,0,0,0
1674,0,0,0,0,0
1675,0,0,0,0,0
1676,0,0,0,0,0
1677,0,0,0,0,0
1678,0,0,0,0,0
1679,20073160,0,0,0,0
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,0,0,0,0,0
1683,0,0,0,0,0
1684,0,0,0,0,0
1685,0,0,0,0,0
1686,510000,0,0,0,0
1687,0,0,0,0,0
1688,0,0,0,0,0
1689,0,0,0,0,597570
1690,0,0,0,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,0
1694,0,0,0,0,0
1695,0,0,0,0,0
1696,0,0,0,0,0
1697,0,0,0,0,0
1698,0,0,0,0,0
1699,0,0,0,0,0
1700,0,0,0,0,0
1701,0,0,0,0,0
1702,0,0,0,0,0
1703,0,0,0,0,0
1704,0,0,0,0,0
1705,0,0,0,0,0
1706,0,0,0,0,0
1707,0,0,0,0,0
1708,0,0,0,0,0
1709,0,0,0,0,0
1710,0,0,0,0,0
1711,0,0,0,0,0
1712,0,0,0,0,0
1713,0,0,0,0,0
1714,0,0,0,0,0
1715,0,0,0,0,0
1716,0,0,0,0,14300
1717,0,0,0,0,0
1718,510000,0,0,0,0
1719,0,0,0,0,0
1720,0,0,0,0,0
1721,0,0,0,0,0
1722,0,0,0,0,0
1723,0,0,0,0,0
1724,510000,0,0,0,0
1725,0,0,0,0,14300
1726,0,0,0,0,0
1727,3032638,0,0,0,0
1728,0,0,0,0,0
1729,0,0,0,0,0
1730,0,0,0,0,0
1731,0,0,0,0,0
1732,37963612,0,0,0,0
1733,0,0,0,0,0
1734,0,0,0,0,0
1735,0,0,0,0,0
1736,0,0,0,14731900,0
1737,0,0,0,0,0
1738,0,0,0,0,0
1739,3032638,0,0,0,0
1740,0,0,0,0,0
1741,0,0,0,0,0
1742,0,0,0,0,0
1743,0,0,0,0,0
1744,0,0,0,0,0
1745,0,0,0,0,0
1746,37963612,0,0,0,0
1747,3032638,0,0,0,0
1748,3032638,0,0,0,0
1749,0,0,0,0,0
1750,0,0,0,0,0
1751,0,0,0,0,0
1752,3032638,0,0,0,0
1753,0,0,0,0,0
1754,1573027,0,189800000,0,0
1755,0,0,0,0,0
1756,3032638,0,0,0,0
1758,3032638,0,0,0,0
1759,0,0,0,0,0
1760,0,0,0,14731900,0
1761,0,0,0,0,0
1762,0,0,0,0,0
1763,0,0,0,0,0
1764,0,0,0,0,0
1765,0,0,0,0,0
1766,0,0,0,0,0
1767,0,0,0,0,0
1768,0,0,0,0,0
1769,0,0,0,0,0
1770,0,0,0,0,0
1771,0,0,0,0,0
1772,0,0,0,0,0
1773,0,0,189800000,28598567,0
1774,0,0,0,0,0
1775,37963612,0,189800000,28598567,0
1776,0,0,0,0,0
1777,0,0,0,0,0
1778,0,0,0,0,0
1779,2098027,0,0,0,0
1780,0,0,0,0,0
1781,0,0,0,0,0
1782,0,0,0,73001867,0
1783,0,0,0,0,0
1784,0,0,0,0,0
1785,0,0,0,0,0
1786,0,0,0,0,0
1787,0,0,0,0,0
1788,0,0,0,0,0
1789,0,0,0,0,0
1790,0,0,0,0,0
1791,0,0,0,0,0
1792,0,0,0,0,0
1793,0,0,0,0,0
1794,0,0,0,0,0
1795,0,0,0,0,0
1796,2098027,0,0,0,0
1797,727311,0,0,0,0
1798,0,0,0,0,0
1799,727311,0,0,0,0
1800,727311,0,0,0,0
1801,0,0,0,0,0
1802,727311,0,0,0,0
1803,727311,0,0,0,0
1804,2615083,0,0,0,0
1805,0,0,0,0,0
1806,8617981,0,0,0,0
1807,0,0,0,0,0
1808,0,0,0,0,0
1809,0,0,0,0,0
1810,0,0,0,0,0
1811,0,0,0,0,0
1812,0,0,0,0,0
1813,0,0,0,0,0
1814,40650006,0,0,0,0
1815,2098027,0,0,0,0
1816,0,0,0,0,0
1817,0,0,0,0,0
1818,6790398,0,0,103692217,0
1819,0,0,0,0,0
1820,0,0,0,0,0
1821,0,0,0,0,0
1822,2615083,0,289720000,0,0
1823,727311,0,0,0,0
1824,0,0,0,0,0
1825,727311,0,0,0,0
1826,727311,0,0,0,0
1827,0,0,0,0,0
1828,6790398,0,0,0,0
1829,0,0,0,0,0
1830,0,0,0,0,187500
1831,727311,0,0,0,0
1832,727311,0,0,0,0
1833,6002898,0,0,128149017,0
1837,0,0,0,0,0
1838,0,0,0,0,0
1839,0,0,0,0,0
1840,0,0,0,0,0
1842,0,0,0,103692217,0
1843,0,0,0,0,0
1844,41520383,0,99920000,643200600,0
1845,0,0,0,0,0
1846,2877583,0,189800000,0,0
1847,0,0,0,0,0
1848,0,0,0,0,0
1849,779556,0,0,657766500,29950000
1850,8617981,0,0,0,0
1851,0,0,0,128149017,0
1852,0,0,0,103692217,0
1853,0,0,0,0,0
1854,0,0,0,103692217,0
1855,0,0,0,0,0
1856,727311,0,0,0,0
1857,13664943,0,0,103692217,0
1858,0,0,0,0,0
1859,8191423,0,0,103692217,0
1860,0,0,0,0,0
1861,0,0,0,0,0
1862,727311,0,0,0,0
1863,0,0,0,0,0
1864,0,0,0,0,0
1865,0,0,0,0,0
1866,0,0,0,0,0
1867,0,0,0,0,0
1868,7560148,0,0,0,0
1869,11083169,0,0,0,0
1870,0,0,0,0,0
1871,0,0,0,0,0
1872,0,0,0,0,0
1873,11083169,0,0,0,0
1874,0,0,0,0,0
1875,0,0,0,0,0
1876,0,0,0,0,0
1877,0,0,0,0,0
1878,11083169,0,0,0,0
1879,0,0,0,0,0
1880,11083169,0,0,0,0
1881,0,0,0,0,0
1882,0,0,0,0,0
1883,11083169,0,0,0,0
1884,0,0,0,0,0
1885,18745214,0,0,0,0
1886,1044187,0,0,0,0
1887,0,0,0,0,0
1888,0,0,0,0,0
1889,0,0,0,0,0
1890,0,0,0,0,0
1891,0,0,0,0,0
1892,727311,0,0,103692217,0
1893,11083169,0,0,0,0
1894,0,0,0,0,0
1895,0,0,0,0,0
1896,0,0,0,0,0
1897,0,0,0,0,0
1898,0,0,0,0,0
1899,0,0,0,0,0
1900,0,0,0,0,0
1901,0,0,0,0,0
1902,0,0,0,0,0
1903,0,0,0,0,0
1904,0,0,0,0,0
1905,0,0,0,0,0
1906,0,0,0,0,0
1907,0,0,0,0,0
1908,0,0,0,0,0
1909,0,0,0,0,0
1910,0,0,0,0,0
1911,0,0,0,0,0
1912,0,0,0,0,0
1913,0,0,0,0,0
1914,0,0,0,0,0
1915,0,0,0,0,0
1916,2261844,0,0,0,0
1917,0,0,0,0,0
1918,0,0,0,0,0
1919,0,0,0,0,0
1920,0,0,0,0,0
1921,0,0,0,0,0
1922,2261844,0,0,0,0
1923,7560148,0,0,0,0
1924,0,0,0,0,0
1925,1044187,0,0,0,0
1926,0,0,0,0,0
1927,0,0,0,0,0
1928,0,0,0,0,0
1929,0,0,0,0,0
1930,12594672,0,0,0,0
1933,0,0,0,0,0
1939,0,0,0,0,0
1944,0,0,0,0,0
1945,0,0,0,0,0
1947,0,0,0,0,0
1950,255000,0,0,0,0
1951,0,0,0,0,0
1952,0,0,0,0,0
1954,0,0,0,0,0
1955,0,0,0,0,547200
1956,0,0,0,0,547200
1960,0,0,0,0,0
1961,0,0,0,0,0
1962,0,0,0,0,0
1963,0,0,0,0,0
1964,0,0,0,0,0
1965,0,0,0,0,0
1966,0,0,0,0,0
1967,0,0,0,0,0
1970,0,0,0,0,0
1971,0,0,0,0,0
1982,0,0,0,0,0
1985,0,0,0,0,0
1987,0,0,0,0,0
1991,0,0,0,0,0
1994,255000,0,0,0,0
1995,0,0,0,0,0
1996,0,0,0,0,0
1997,255000,0,0,0,0
1998,255000,0,0,0,0
2001,0,0,0,0,0
2017,0,0,0,0,0
2022,780000,0,0,0,0
2035,0,0,0,0,0
2036,780000,0,0,0,0
2038,255000,0,0,0,0
2040,0,0,0,0,0
2044,0,0,0,0,0
2082,0,0,0,0,0
2083,0,0,0,0,0
2084,0,0,0,0,0
2085,0,0,0,0,0
2086,0,0,0,0,0
2087,0,0,0,0,0
2088,27312302,0,0,0,0
2089,0,0,0,0,0
2090,0,0,0,0,0
2091,2550000,0,0,0,0
2092,0,0,0,0,0
2093,0,0,0,0,3802425
2094,0,0,0,0,0
2095,0,0,0,0,0
2096,0,0,0,0,0
2097,0,0,0,0,0
2099,0,0,0,0,0
2100,0,0,0,0,0
2101,23587058,0,0,0,547200
2102,0,0,0,0,0
2103,0,0,0,0,0
2104,896094,0,0,0,0
2105,0,0,0,0,0
2106,0,0,0,0,0
2107,0,0,0,0,0
2108,0,0,0,0,0
2109,0,0,0,0,0
2110,0,0,0,0,0
2111,0,0,0,0,0
2112,0,0,0,0,0
2113,0,15980000,0,0,618750
2114,0,0,0,0,0
2115,0,0,0,0,0
2116,0,0,0,0,0
2117,0,0,0,0,0
2118,3406063,0,0,0,0
2119,3406063,0,0,0,0
2120,510000,0,0,0,0
2121,27312302,0,0,0,0
2122,23587058,0,0,0,547200
2123,0,0,0,0,0
2124,0,0,0,0,0
2125,0,0,0,0,0
2126,896094,0,0,0,0
2127,0,0,0,0,0
2128,0,0,0,0,0
2129,26802302,0,0,0,0
2130,0,0,0,0,0
2131,0,0,0,0,0
2132,0,0,0,0,0
2133,0,0,0,0,0
2134,0,0,0,0,0
2135,0,0,0,0,0
2136,0,0,0,0,0
2137,0,0,0,0,0
2138,0,0,0,0,0
2139,0,0,0,0,0
2140,26802302,0,0,0,0
2141,3032638,0,0,0,0
2142,0,0,0,0,0
2143,0,0,0,0,0
2144,0,0,0,0,0
2145,8617981,0,0,0,0
2146,0,0,0,0,0
2148,0,0,0,0,0
2149,0,0,0,0,0
2150,727311,0,0,0,0
2151,0,0,0,103692217,0
2152,0,0,0,0,0
2153,1020000,0,0,0,0
2154,529378,0,0,0,0
2155,0,0,0,0,0
2156,0,0,0,0,0
2157,0,0,0,0,0
2158,20073160,0,0,0,0
2161,2877583,0,289720000,633309700,0
2162,0,0,0,0,0
2164,0,0,0,0,0
2165,0,0,0,0,0
2166,0,0,0,0,0
2168,0,0,0,0,0
2169,510000,0,0,0,0
2170,727311,0,0,103692217,0
2171,2615083,0,189800000,0,0
2172,0,0,0,0,0
2173,0,0,0,0,0
2174,0,0,0,0,0
2175,0,0,0,0,0
2176,0,0,0,0,0
2177,0,0,0,0,0
2178,0,0,0,0,0
2179,0,0,0,0,0
2180,0,0,0,0,33200
2181,0,0,0,0,0
2182,0,0,0,0,0
2186,0,0,0,0,0
2187,510000,0,0,0,0
2188,6532276,0,0,0,0
2189,7057276,0,0,0,0
2190,0,0,0,0,0
2191,0,0,0,0,0
2192,0,0,0,0,0
2193,510000,0,0,0,0
2194,0,0,0,0,0
2195,0,0,0,0,0
2197,0,0,0,0,0
2198,0,0,0,0,0
2199,0,0,0,103692217,0
2200,0,0,0,0,0
2202,780000,0,0,0,0
2203,0,0,0,0,0
2206,0,0,0,0,0
2207,510000,0,0,0,0
2210,12594672,0,0,0,0
2211,0,0,0,0,0
2214,0,0,0,0,0
2215,255000,0,0,0,0
2216,11083169,0,0,0,0
2219,0,0,0,0,0
2220,0,0,0,0,0
2222,780000,0,0,0,0
2224,0,0,0,0,0
2225,2261844,0,0,0,0
2228,0,0,0,0,0
2229,8617981,0,0,0,0
2230,6532276,0,0,0,0
2231,0,0,0,0,0
2232,0,0,0,0,0
2234,1044187,0,0,0,0
2235,517056,0,0,657766500,0
2236,255000,0,0,0,0
2237,727311,0,0,0,0
2239,49916616,0,0,73001867,4800000
2241,0,0,0,0,0
2242,0,0,0,0,0
2244,0,0,0,0,0
2245,0,0,0,0,0
2246,0,0,0,0,0
2247,0,0,0,0,0
2248,0,0,0,0,0
2252,262500,0,289720000,9890900,0
2258,0,0,0,0,0
2259,0,0,0,0,0
2260,0,0,115100000,0,712865000
2261,0,0,0,0,0
2262,0,0,0,0,0
2264,8191423,0,0,0,0
2265,0,0,0,0,0
2266,0,0,0,0,0
2267,0,0,0,0,0
2268,1039378,0,0,0,0
2269,0,0,0,0,0
2270,0,0,0,0,597570
2271,0,0,143713343,44403300,712865000
2272,0,0,0,0,0
2273,0,0,0,0,0
2274,510000,0,0,0,0
2275,22982072,0,0,0,0
2276,0,0,0,0,0
2277,0,0,0,0,0
2278,0,0,0,0,0
2279,0,0,0,0,14300
2280,0,0,0,0,0
2281,0,0,0,0,0
2282,0,0,0,0,0
2283,0,0,0,0,0
2284,0,0,0,0,0
2285,0,0,0,0,0
2286,0,0,0,0,0
2287,0,0,0,0,0
2288,0,0,0,0,0
2289,13549598,0,0,0,0
2290,0,0,0,0,0
2291,0,0,0,0,0
2292,0,0,0,0,0
2293,0,0,0,0,0
2294,0,0,0,0,0
2295,0,0,0,0,0
2296,0,0,0,0,0
2297,529378,0,0,0,0
2298,0,0,0,0,0
2299,0,0,0,0,0
2300,0,0,0,0,0
2301,0,0,0,0,0
2302,8191423,0,0,0,0
2303,0,0,0,0,0
2304,0,0,0,0,0
2305,0,0,0,0,0
2306,0,0,0,0,0
2307,0,0,0,0,0
2308,0,0,0,0,0
2309,510000,0,0,0,0
2310,0,0,0,0,0
2311,0,0,0,0,0
2312,0,0,0,0,0
2313,0,0,0,0,0
2314,0,0,0,0,0
2315,0,0,0,0,0
2316,0,0,0,0,0
2317,0,0,0,0,0
2318,0,0,0,0,0
2319,0,0,0,0,0
2320,0,0,0,0,0
2321,0,0,0,0,0
2322,0,0,0,0,0
2323,0,0,0,0,0
2324,0,0,0,0,0
2325,0,0,0,0,0
2326,0,0,0,0,0
2327,13791511,0,0,0,0
2328,27312302,0,0,0,0
2329,0,0,0,0,0
2330,0,0,0,0,0
2331,0,0,0,0,0
2332,0,0,0,0,0
2333,0,0,0,0,0
2334,0,0,74700000,0,0
2335,0,0,0,0,0
2336,0,0,0,0,0
2337,0,0,0,0,0
2338,0,0,0,0,0
2339,0,0,0,0,33200
2340,0,0,0,0,0
2341,1456112,0,0,0,7597000
2342,0,0,0,0,0
2343,12594672,0,0,0,0
2345,0,0,0,0,0
2346,0,0,0,0,0
2347,0,0,0,0,0
2348,0,0,0,0,0
2349,727311,0,0,0,0
2350,0,0,0,0,0
2351,0,0,0,0,0
2352,0,0,0,0,0
2353,0,0,0,0,0
2354,0,0,0,0,0
2355,510000,0,0,0,0
2356,0,0,0,0,0
2357,0,0,0,0,0
2358,0,0,0,0,0
2359,0,0,0,0,0
2360,0,0,0,0,0
2361,0,0,0,0,0
2362,0,0,0,0,0
2363,0,0,0,0,0
2364,0,0,0,0,0
2365,0,0,0,0,0
2366,0,0,0,0,0
2367,0,0,0,0,0
2368,27312302,0,0,0,0
2369,11083169,0,0,0,0
2371,0,0,0,0,0
2372,41265827,0,289720000,643200600,11276969
2375,0,0,0,0,0
2377,0,0,0,0,0
2378,0,0,0,0,0
2381,2098027,0,0,0,0
2382,0,0,0,0,0
2383,255000,0,0,0,0
2385,0,0,0,0,0
2386,0,0,0,0,0
2388,727311,0,0,0,0
2395,0,0,0,0,0
2396,0,0,0,0,0
2399,0,0,0,0,0
2401,0,0,0,0,0
2403,0,0,0,14731900,0
2405,0,0,0,0,0
2406,12594672,0,0,0,0
2407,0,0,0,0,0
2408,0,0,0,0,0
2410,0,0,0,0,0
2414,0,0,0,0,0
2418,0,0,0,0,0
2422,0,0,0,0,0
2423,727311,0,0,0,0
2424,0,0,0,0,0
2425,0,0,0,0,0
2426,13664943,0,0,103692217,0
2428,0,0,0,0,0
2431,0,0,0,0,0
2432,0,0,0,0,0
2434,0,0,0,0,0
2435,0,0,0,0,0
2436,0,0,0,0,0
2437,0,0,0,0,0
2440,0,0,0,0,0
2441,0,0,0,0,0
2445,0,0,0,0,0
2446,0,0,0,0,0
2447,0,0,0,0,0
2452,0,0,0,0,0
2453,0,0,0,0,0
2458,0,0,0,0,0
2459,0,0,0,0,0
2460,0,0,0,0,0
2461,0,0,0,0,0
2462,0,0,0,0,0
2465,0,0,0,0,0
2466,3280279,0,0,0,0
2468,0,0,0,0,0
2469,0,0,0,0,0
2470,0,0,0,0,0
2471,0,0,0,0,0
2472,0,0,0,0,0
2473,0,0,0,0,0
2474,0,0,0,0,0
2475,23587058,0,0,0,0
2476,0,0,0,0,0
2478,0,0,0,0,0
2479,3032638,0,0,0,0
2480,0,0,0,0,0
2481,0,0,0,0,0
2482,0,0,0,0,0
2484,0,0,0,0,0
2486,0,0,0,0,0
2487,0,0,0,0,0
2488,0,0,0,0,0
2489,0,17148000,0,0,0
2490,0,0,0,0,0
2491,0,0,0,0,0
2492,0,0,0,0,0
2493,49406616,0,143713343,73001867,0
2494,0,0,143713343,73001867,29126969
2495,0,0,0,0,547200
2496,0,0,0,0,0
2497,0,0,0,0,0
2498,0,0,0,0,0
2501,0,0,0,0,0
2502,0,0,0,0,0
2503,3980731,0,0,0,0
2504,0,0,0,0,0
2505,0,0,0,0,0
2506,0,0,0,0,0
2509,0,0,0,0,0
2510,0,0,0,0,0
2511,0,0,0,0,0
2512,0,0,85621000,0,0
2514,1039378,0,0,0,0
2516,0,0,0,0,0
2517,255000,0,0,0,0
2518,0,0,0,0,0
2520,22848232,0,0,0,547200
2521,0,0,0,0,0
2522,0,0,0,0,0
2524,0,0,0,0,0
2526,0,0,0,0,0
2528,0,0,0,0,0
2529,0,0,0,0,22300
2530,0,0,0,0,0
2534,2550000,0,0,0,0
2535,0,0,0,0,0
2536,1039378,0,0,0,0
2537,0,0,0,0,0
2538,0,0,0,0,0
2539,0,0,74700000,358320300,0
2540,0,0,0,0,0
2541,0,0,0,0,0
2542,5762504,0,0,0,0
2543,0,0,0,0,0
2544,0,0,0,0,0
2545,0,0,0,0,0
2546,0,0,0,0,0
2547,0,0,0,0,0
2548,0,0,0,0,0
2549,0,0,0,0,0
2550,0,0,0,0,0
2551,0,0,0,0,0
2552,5762504,0,0,0,0
2553,896094,0,0,0,0
2554,0,0,85621000,0,0
2555,0,0,0,0,0
2556,0,0,0,0,0
2557,0,0,74700000,358320300,0
