_id,Category,Supporting Ministry,Community,Project,Status,Target Completion Date,Description,Result,Area,Region,Address,Postal Code,Highway / Transit Line,Estimated Total Budget,Municipal Funding,Provincial Funding,Federal Funding,Other Funding,Website,Latitude,Longitude
239,Transit,Transportation,Ottawa,Confederation Line (Ottawa Stage 1 Light Rail Transit),Complete,Sep-19,New light rail transit,"12.5 new kilometres of rail, including 13 stations running from Tunney’s Pasture in the west to Blair Station in the east",Ottawa,East,,,Confederation Line - Ottawa LRT Stage 1,2130000000,Yes,Yes,Yes,,http://www.infrastructureontario.ca/Ottawa-Light-Rail-Transit/,,
240,Transit,Transportation,Ottawa,Blair Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,Blair Rd / Queensway,K1J 1K8,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/blair1/,45.431175,-75.608414
241,Transit,Transportation,Ottawa,Cyrville Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,1250 Cyrville Rd,K1J 1J7,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/cyrville1/,45.422215,-75.626945
242,Transit,Transportation,Ottawa,St. Laurent Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,1300 St Laurent Blvd,K1K 3B6,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/st-laurent1,45.42056308,-75.63779938
243,Transit,Transportation,Ottawa,Tremblay Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,200 Tremblay Rd,K1G 3H5,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/tremblay1,45.417355,-75.652962
244,Transit,Transportation,Ottawa,Hurdman Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,Riverside Dr / Hurdman Station PI,K1G 5H2,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/hurdman1,45.41177,-75.665352
245,Transit,Transportation,Ottawa,Lees Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,Lees Ave / Queensway,K1S 5M2,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/lees1,45.416302,-75.670639
246,Transit,Transportation,Ottawa,uOttawa Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,20 Marie-Curie Private,K1N 9B4,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/uottawa1,45.4203,-75.681969
247,Transit,Transportation,Ottawa,Rideau Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,73 Rideau St,K1N 3W0,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/rideau1,45.426979,-75.690475
248,Transit,Transportation,Ottawa,Parliament Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,181 Queen St,K1P 6L2,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/parliament1,45.420837,-75.699821
249,Transit,Transportation,Ottawa,Lyon Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,Queen St /Lyon St N,K1R 5A5,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/lyon1,45.418797,-75.704575
250,Transit,Transportation,Ottawa,Pimisi Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,8017 Booth St,K1R 7V9,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/pimisi1,45.413712,-75.713631
251,Transit,Transportation,Ottawa,Bayview Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,Albert St / Bayview Station Rd,,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/bayview1,45.409177,-75.722451
252,Transit,Transportation,Ottawa,Tunney's Pasture Station - Confederation Line,Complete,Sep-19,New Confederation Line station,"12.5 kilometres of rail, including 13 stations running from Tunney's Pasture in the west to Blair Station in the east",Ottawa,East,Scott St / Holland Ave / Tunney's Pasture Driveway,,Confederation Line - Ottawa LRT Stage 1,0,,,,,https://www.octranspo.com/en/our-services/stations1/tunneys-pasture1,45.403709,-75.735069
253,Transit,Transportation,Ottawa,Ottawa LRT (Stage 2),Under construction,1905,"The Stage 2 LRT project will add 44 kilometres of new rail and 24 new stations, and consists of three light rail extensions: Confederation Line east to Trim Road; Confederation Line west to Moodie Drive and southwest to Algonquin College; Trillium Line south to Limebank Road, with a spur to the Ottawa Macdonald-Cartier International Airport. ","Stage 2 will create jobs and investment by generating a projected 27,000 person-years of employment and an economic impact of $5.6 billion. Stage 2 will reduce Ottawa’s greenhouse gas emissions by at least 110,000 tonnes by 2048.",Ottawa,East,,,Ottawa LRT (Stage 2),4657000000,Yes,Yes,Yes,,,,
254,Transit,Transportation,Peel,TransHelp Bus Replacement ,Planning,Mar-27,Replace 69 TransHelp buses over the course of the project.,"Reduced service interruptions, improved quality of the service, andmaintain the efficiency and safety of the fleet.",Peel,Central,,,,7245000,Yes,Yes,Yes,,,,
255,Transit,Transportation,Peel,TransHelp PRESTO Fare System Adoption,Planning,May-26,Purchase 145 PRESTO payment units to integrate the PRESTO fare solution with the TransHelp specialized transit service., This will allow passengers to transfer seamlessly between transit systems.,Peel,Central,,,,1530000,Yes,Yes,Yes,,,,
256,Transit,Transportation,Peterborough,Bus Expansion,Planning,2022,"Purchase eight 8-meter low-floor community buses, three 12-meter conventional buses, and four 18-meter articulated conventional J23buses.","Improved accessibility, capacity and quality of public transit infrastructure in the City of Peterborough.",Peterborough,East,,,,7950000,Yes,Yes,Yes,,,,
257,Transit,Transportation,Peterborough,Conventional Bus Refurbishment,Planning,2022,"Refurbish 8 conventional transit buses to extend their life, improve safety systems, and enhance customer amenities. ",,Peterborough,East,,,,1240000,Yes,Yes,Yes,,,,
258,Transit,Transportation,Peterborough,Specialized Van Expansion,Planning,2022,Purchase two new specialized transit vans ,Increased capacity by expanding accessible bus service to public transit users.,Peterborough,East,,,,360000,Yes,Yes,Yes,,,,
259,Transit,Transportation,Peterborough,Specialized Van Replacement,Complete,Aug-21,Purchase four accessible buses ,Improved quality of service for passengers by reducing maintenance costs and improving fuel efficiency.  ,Peterborough,East,,,,720000,Yes,Yes,Yes,,,,
260,Transit,Transportation,Peterborough,Conventional Bus Replacement,Planning,Mar-24,Purchase six fully-equipped diesel buses.,Improved customer experience by enhancing the quality and reliability of the public transit fleet.  ,Peterborough,East,,,,3975000,Yes,Yes,Yes,,,,
261,Transit,Transportation,Peterborough County,Accessible Transit Improvement,Planning,2022,Replace a public transit accessibility van. ,Improved service and increased reliability for passengers who require specialized care.,Peterborough,East,,,,62921,Yes,Yes,Yes,,,,
262,Transit,Transportation,Pickering,Highway 407 East/Brock Road Park and Ride,Complete,Dec-16,Building new park and ride lot,"334 parking spaces, pick-up/drop-off areas and GO Bus routes added to connect people to public transit",Durham,Central,Highway 407 East / Brock Rd,,Highway 401,0,,,,,,43.915053,-79.102855
263,Transit,Transportation,Pickering,Whites Road Segment (Durham BRT),Complete,Dec-18,New segment of Durham BRT bus lanes,"Connecting University of Toronto's Scarborough campus and downtown Oshawa, via wider intersections, expanded maintenance and storage facilities, intelligent transportation systems and modified signals",Durham,Central,,L1V 1R4,Durham PULSE BRT Highway 2,0,,,,,https://www.durham.ca/en/index.aspx ,43.818987,-79.115479
264,Transit,Transportation,Pickering,Liverpool Road Segment (Durham BRT),Complete,Aug-16,New segment of Durham BRT bus lanes,"Connecting University of Toronto's Scarborough campus and downtown Oshawa, via wider intersections, expanded maintenance and storage facilities, intelligent transportation systems and modified signals",Durham,Central,,L1V 1W2,Durham PULSE BRT Highway 2,0,,,,,http://www.durhambrt.ca/,43.835752,-79.090513
265,Transit,Transportation,Pickering,Brock Road Segment (Durham BRT),Complete,Sep-17,New segment of Durham BRT bus lanes,"Connecting University of Toronto's Scarborough campus and downtown Oshawa, via wider intersections, expanded maintenance and storage facilities, intelligent transportation systems and modified signals",Durham,Central,,L1V 1C5,Durham PULSE BRT Highway 2,0,,,,,http://www.durhambrt.ca/,43.847924,-79.073945
266,Transit,Transportation,Point Edward,Multi-Purpose Path Expansion,Under construction,Mar-24,Resurfacing and installing bike and pedestrian paths along public transit routes.,"Additional active transportation opportunities, improved capacity, quality, and safety of the transit system for users.",Lambton,Southwest,,,,210505,Yes,Yes,Yes,,,42.9954,-82.4048
267,Transit,Transportation,Port Colborne,Nickel Beach Bike Lane,Planning,Apr-26,Construct  a new bike lane.,Enhanced safety for cyclists and improved connections to bus stops.,Niagara,Central,,,,826420,Yes,Yes,Yes,,,42.8865,-79.2509
268,Transit,Transportation,Port Hope,Specialized Transit Service Improvements ,Under construction,Dec-23,"Purchase a new specialized transit vehicle and install new bus shelters, benches, concrete pads, and sidewalk approaches.","Improved quality, safety and accessibility of the transit system.",Northumberland,East,,,,264500,Yes,Yes,Yes,,,43.9492,-78.2935
269,Transit,Transportation,Puslinch,Aberfoyle GO Bus Service & Storage Facility Expansion,Complete,Feb-16,Expanding current building," 12,900 sq. ft.-addition to include 2 new bus bays, new wash-bay and  fueling system",Wellington,Southwest,7471 McLean Rd,N1H 6H9,,0,,Yes,,,,43.460645,-80.132604
270,Transit,Transportation,Quinte West,Quinte Access Transportation Improvements,Planning,Mar-27,"Purchase 4 low-floor conventional diesel buses, one para-transit vehicle, 6 on-board bike racks and install 4 new bus shelters. ",Increased capacity and accessibility for riders by creating an important transit link between Quinte West and Belleville.,Hastings,East,,,,1392650,Yes,Yes,Yes,,,44.1790783,-77.5853307
271,Transit,Transportation,Quinte West,Transportation IT Upgrades,Planning,Mar-26,"Install IT upgrades including on-board surveillance systems, collision avoidance systems and smart card payment technology.",Improved safety and convenience of the transit system.,Hastings,East,,,,258750,Yes,Yes,Yes,,,44.1790783,-77.5853307
272,Transit,Transportation,Richmond Hill,"York Region Transit/VIVA Operations, Maintenance and Storage Facility",Complete,Jul-15,"481,679 square-foot facility includes energy-efficient and environmentally-friendly features and will be used to maintain and store up to 196 York Region Transit/Viva transit vehicles",transit vehicle storage,York,Central,,,York Viva Bus Rapid Transit (BRT),135000000,Yes,Yes,Yes,,,43.87012,-79.382745
273,Transit,Transportation,Richmond Hill,Gormley GO Station,Complete,Dec-16,Construction of a new GO station,"More than 800 parking spaces, heated shelters, a bus loop and a dedicated kiss and ride area",York,Central,1650 Stouffville Rd,,,0,,,,,,43.9409,-79.398
274,Transit,Transportation,Sarnia,Transit Maintenance Equipment Upgrades,Planning,Mar-25,"Purchase public transit maintenance assets, including a new fuel pump, a bus wash system and two new vehicle hoists.","Maximize optimal condition of the fleet, allowing passengers to experience a safe and high quality ride.",Lambton,Southwest,,,,1089000,Yes,Yes,Yes,,,,
275,Transit,Transportation,Sarnia,Fare Boxes and Radios,Planning,Dec-24,Purchase new fare box units and radios.,Provide passengers with easier and more efficient ways to pay their fare ,Lambton,Southwest,,,,385000,Yes,Yes,Yes,,,,
276,Transit,Transportation,Sarnia,Fleet Replacement and Expansion,Planning,Mar-27,Purchase 17 conventional and 7 specialized buses and one service vehicle.,Improved safety for passengers and increased capacity and quality of the public transit system.,Lambton,Southwest,,,,9988000,Yes,Yes,Yes,,,,
277,Transit,Transportation,Sarnia,Transit Stop Improvements,Planning,Mar-27,Installation of 100 new concrete bus pads and the replacement of 32 transit shelters with solar-powered shelters.,"This will improve the accessibility of the bus stops throughout the public transit system, while improving the customer experience",Lambton,Southwest,,,,1270500,Yes,Yes,Yes,,,,
278,Transit,Transportation,Sarnia,Terminal Upgrades,Under construction,Dec-25,Renovation of three bus terminals.,Improved quality and accessibility of the public transit system.,Lambton,Southwest,,,,4697500,Yes,Yes,Yes,,,,
279,Transit,Transportation,Sarnia,Active Transportation,Planning,Mar-27,"Build new multi-use trails, sidewalks, bike lanes and install new traffic signals.","Increased safety for pedestrians and increased capacity and quality of, and access to, the public transit system.",Lambton,Southwest,,,,3355000,Yes,Yes,Yes,,,,
280,Transit,Transportation,Sarnia,Accessibility Improvement,Planning,Dec-24,Improvements to sidewalks and intersections directly connected to the city’s transit system.,Improved safety and accessibility to public transit.,Lambton,Southwest,,,,825000,Yes,Yes,Yes,,,,
281,Transit,Transportation,Sarnia,Maintenance and Traffic Technology,Planning,Mar-24,Install new maintenance management and traffic communication hardware and software.,Improved system efficiencies and passenger experience.,Lambton,Southwest,,,,962500,Yes,Yes,Yes,,,,
282,Transit,Transportation,Sarnia,Transit Vehicle Priority Technology,Planning,Mar-27,Install vehicle prioritization technology on traffic signals and transit vehicles.,Improved quality and efficiency of the transit system.,Lambton,Southwest,,,,4180000,Yes,Yes,Yes,,,,
283,Transit,Transportation,Sault Ste. Marie,Bus Purchase,Planning,2022,"Purchase nine 40-foot buses, five 35-foot buses, five para-buses and three community buses.","Improve, and continue to deliver transportation services to the community. ",Algoma,Northeast,,,,9175000,Yes,Yes,Yes,,,46.506543,-84.334111
284,Transit,Transportation,Sault Ste. Marie,Bus Technology Improvements,Planning,2022,Replace the existing automatic vehicle location system fare boxes on all 39 passenger buses. ,More accurate ridership reports and a more reliable transit system.,Algoma,Northeast,,,,1500000,Yes,Yes,Yes,,,46.50643,-84.334111
285,Transit,Transportation,Sault Ste. Marie,Replacement of Transit Supervisor Vehicles,Planning,2022,Replace 2 transit vehicles that are utilized by supervisors and mechanics.,Improved response to breakdowns and emergencies. ,Algoma,Northeast,,,,100000,Yes,Yes,Yes,,,46.5136,-84.3358
286,Transit,Transportation,Sault Ste. Marie,Bus Shelters Replacement,Planning,2022,Replace up to 25 new bus shelters.,"Improved quality, safety and accessibility of the transit system.",Algoma,Northeast,,,,250000,Yes,Yes,Yes,,,46.506543,-84.334111
287,Transit,Transportation,Sault Ste. Marie,Northern Transfer Point,Under construction,2022,Construct a new bus station in northern Sault Ste. Marie.,"Improved quality, safety and accessibility of the transit system.",Algoma,Northeast,,,,500000,Yes,Yes,Yes,,,46.5333,-84.313
288,Transit,Transportation,Sault Ste. Marie,Downtown Terminal Relocation,Planning,Dec-23,Relocate the bus terminal to the downtown core. ,Improved passenger safety and convenience of the public transit service. ,Algoma,Northeast,,,,2000000,Yes,Yes,Yes,,,46.5178,-84.3481
289,Transit,Transportation,St. Catharines,Conventional Buses,Planning,2022,Replace eleven 12-metres busses. ,Improved service reliability.,Niagara,Central,,,,8820000,Yes,Yes,Yes,,,,
290,Transit,Transportation,St. Catharines,Conventional Bus Fleet Expansion,Planning,2022,Purchase of ten 12-metre buses,Increased service capacity.,Niagara,Central,,,,8925000,Yes,Yes,Yes,,,,
291,Transit,Transportation,St. Catharines,Replacement of Paratransit Vehicles,Planning,2022,Replace four Paratransit buses and one Paravan,Reduced maintenance costs and increased system performance.,Niagara,Central,,,,1228500,Yes,Yes,Yes,,,,
292,Transit,Transportation,St. Catharines,Hybrid Buses Rehabilitation,Planning,2022,Replace the battery and other components on four hybrid buses to extend their service life. ,Improved reliability of the city's low-emission hybrid bus fleet.,Niagara,Central,,,,690000,Yes,Yes,Yes,,,,
293,Transit,Transportation,St. Catharines,Improvements to Bus Stops and Shelters,Planning,Aug-23,"Renovation of 100 bus stop shelters including new scheduling information signage, and seating.. ",Improved system efficiencies and passenger experience.,Niagara,Central,,,,2100000,Yes,Yes,Yes,,,,
294,Transit,Transportation,St. Catharines,Technology Upgrade,Planning,2022,"Install a new radio system and video surveillance system on 89 vehicles and at other locations such as terminal hubs, transportation offices, and supervisor, maintenance, and shuttle vehicles. ",Improved system efficiencies and passenger experience.,Niagara,Central,,,,2572500,Yes,Yes,Yes,,,,
295,Transit,Transportation,St. Catharines,Replacement of Vehicle Hoists,Planning,2022,Purchase permanent and portable hoists for a bus maintenance facility.,"Improved bus maintenance and better, more reliable service.",Niagara,Central,,,,2005500,Yes,Yes,Yes,,,,
296,Transit,Transportation,St. Catharines,Downtown Terminal Renovations,Planning,2022,Renovate the downtown public transit terminal.,"Improved facilities for transit  workforce, as well as better capacity and quality service for passengers.",Niagara,Central,,,,575000,Yes,Yes,Yes,,,,
297,Transit,Transportation,St. Catharines,Facility Expansion,Planning,Jan-24,Expand the existing maintenance and bus storage facility to accommodate the growing transit system.,Additional room for future regional transit headquarters as a fully-integrated transit operations for Niagara.,Niagara,Central,,,,9832500,Yes,Yes,Yes,,,,
298,Transit,Transportation,St. Catharines,New Fare Payment Technology,Planning,2023,Introduce a new contactless farebox technology system on the 89-vehicle bus fleet. ,Better integration with the regional fare system enabling riders to use one method of payment to access all of the transit systems across the Niagara Region.,Niagara,Central,,,,3990000,Yes,Yes,Yes,,,,
299,Transit,Transportation,St. Catharines,Replacement of Service Vehicles,Planning,2022,Replace 11  old service vehicles .,Improved on-road maintenance and more efficient transit services.,Niagara,Central,,,,477750,Yes,Yes,Yes,,,,
300,Transit,Transportation,St. Thomas,Transit System Improvements,Under construction,Dec-25,"Purchase 14 new, zero-emission buses along with new charging stations and introduce solar power generation retrofits, new fare technology and traffic signal prioritization.",Improved customer experience of the public transit system.,Elgin,Southwest,,,,5536820,Yes,Yes,Yes,Yes,,42.77865,-81.190334
301,Transit,Transportation,Stratford,Conventional Bus Purchase,Complete,Feb-21,Purchase one additional bus for use in the Stratford transit fleet.,Increased capacity of the Stratford transit system by increasing the number of vehicles in the fleet.,Perth,Southwest,,,,570001,Yes,Yes,Yes,,,43.37,-80.9822
302,Transit,Transportation,Stratford,Conventional Bus Purchase,Complete,Feb-21,Purchase one additional bus for use in the Stratford transit fleet.,Increased capacity of the Stratford transit system by increasing the number of vehicles in the fleet.,Perth,Southwest,,,,570001,Yes,Yes,Yes,,,43.37,-80.9822
303,Transit,Transportation,Stratford,On Demand Transit Pilot Project,Complete,Jul-20,"Purchase an ""on demand"" electronic system for a pilot project to be introduced for Sunday service.",Increased ridership and better customer experience.,Perth,Southwest,,,,50001,Yes,Yes,Yes,,,43.37,-80.9822
304,Transit,Transportation,Stratford,Replacement Buses,Complete,Feb-21,Purchase two 40-foot conventional diesel powered buses to replace aging vehicles in Stratford’s transit fleet.,Improved transit reliability and reduced maintenance costs.,Perth,Southwest,,,,1140002,Yes,Yes,Yes,,,43.37,-80.9822
305,Transit,Transportation,Stratford,Mobility Bus Replacement,Complete,Mar-21,"Purchase a 24-foot, gasoline-powered, 10-passenger mobility bus to replace an aging vehicle in Stratford’s specialized transit fleet.","Improved reliability and accessibility, and reduced maintenance and fuel costs.",Perth,Southwest,,,,100001,Yes,Yes,Yes,,,43.37,-80.9822
306,Transit,Transportation,Stratford,Accessible Bus Stops,Complete,Dec-20,Install 8 accessible transit stops with shelters.,Improved quality of the transit system.,Perth,Southwest,,,,150001,Yes,Yes,Yes,,,43.37,-80.9822
307,Transit,Transportation,Stratford,Bus Replacement,Planning,2022,Purchase two 40-foot conventional diesel powered buses to replace aging vehicles in Stratford’s transit fleet.,"Improved reliability and accessibility, and reduced maintenance and fuel costs.",Perth,Southwest,,,,1140002,Yes,Yes,Yes,,,,
308,Transit,Transportation,Stratford,Mobility Bus Replacement,Planning,2022,"Purchase one 24-foot, gasoline-powered, 10-passenger mobility bus to replace an aging vehicle in Stratford’s specialized transit fleet.","Improved reliability and accessibility, and reduced maintenance and fuel costs.",Perth,Southwest,,,,100001,Yes,Yes,Yes,,,,
309,Transit,Transportation,Stratford, Intelligent Transportation Systems Upgrade,Complete,May-20,Install upgraded GPS equipment to include an automated voice and signage system.,Enabling bus operators and transit users to track vehicle locations using real time arrival smartphone application. ,Perth,Southwest,,,,200001,Yes,Yes,Yes,,,,
310,Transit,Transportation,Stratford,Fare Box System Replacement,Complete,Sep-20,Replace the current transit fare box system with an updated version.,Improved data collection  about ridership and revenue which will be used to improve service delivery.,Perth,Southwest,,,,175000,Yes,Yes,Yes,,,,
311,Transit,Transportation,Stratford,Accessible Stops with Shelters,Complete,Oct-21,Construct eight new accessible bus stops with shelters.,Improved transit user experience and convenience. ,Perth,Southwest,,,,150001,Yes,Yes,Yes,,,,
312,Transit,Transportation,Tecumseh,Multi-purpose Pathway,Planning,Dec-24,Construct a 3-kilometre multi-purpose pathway that will link Tecumseh Hamlet to the Tecumseh Transit Service. ,Improved access to the public transit system.,Essex,Southwest,,,,1046931,Yes,Yes,Yes,,,42.3067,-82.885
313,Transit,Transportation,Temiskaming Shores,Transit Upgrades and Fleet Replacement,Planning,Oct-27,"Replace 5 conventional buses over 10 years, 6 bus shelters and install the Presto payment system.",,Timiskaming,Northeast,N/A,,,1040454,Yes,Yes,Yes,,,47.445344,-79.629556
314,Transit,Transportation,Thunder Bay,Conventional and Specialized Vehicle Replacement,Planning,Dec-23,Purchase 4 diesel transit buses and 12 diesel paratransit  buses to replace existing buses that have reached the end of their asset life.,Reduced service disruptions and maintenance costs while providing users with a smoother and more reliable transit experience.,Thunder Bay,Northwest,,,,4914000,Yes,Yes,Yes,,,,
315,Transit,Transportation,Thunder Bay,Specialized Fleet Expansion,Planning,2021,Purchase 2 specialized service buses.,Improved capacity and access to specialized transit services in the City of Thunder Bay.,Thunder Bay,Northwest,,,,399000,Yes,Yes,Yes,,,,
316,Transit,Transportation,Thunder Bay,Transit Hub Improvements,Planning,Mar-27,"Upgrades to four transit hubs, including widening of sidewalks, automatic door installation, real-time passenger information screens and heated shelters, along with the construction of a new transit hub.",Improved passenger accessibility and overall quality of the public transit system.,Thunder Bay,Northwest,,,,8190000,Yes,Yes,Yes,,,48.380895,-89.247682
317,Transit,Transportation,Thunder Bay,Vehicle Refurbishment,Planning,2022,"Replace several interior components on several buses, including engines, transmissions, and seating. ","Improved capacity, quality and safety of existing and future transit systems.",Thunder Bay,Northwest,,,,1086750,Yes,Yes,Yes,,,48.416701,-89.236474
318,Transit,Transportation,Thunder Bay,Transit Facility Improvements,Planning,Dec-23,"Rehabilitating the public transit garage will include replacements of overheard doors, a section of the roof and other components. The replacements will decrease operating costs, provide a safer work environment and extend the life of the garage.",Rehabilitating the transit garage including the replacement of overhead doors and the replacement of a section of the roof. This will reduce operating costs and ensures the extension of useful life of the asset. ,Thunder Bay,Northwest,,,,702240,Yes,Yes,Yes,,,48.416701,-89.236474
319,Transit,Transportation,Thunder Bay,Safety Equipment,Planning,Jul-23,"Install new safety equipment on public transit buses, including driver safety shields and mobility securement devices for wheelchairs and strollers.",Improved safety and prevent passenger injuries.,Thunder Bay,Northwest,,,,1062600,Yes,Yes,Yes,,,48.416701,-89.236474
320,Transit,Transportation,Thunder Bay,New Pedestrian Crossovers,Planning,Nov-26,Construct 23 new pedestrian crossovers in various high traffic areas. ,Improved service quality and safety for transit users.,Thunder Bay,Northwest,,,,2186250,Yes,Yes,Yes,,,48.3809,-89.2477
321,Transit,Transportation,Thunder Bay,Mobility System Hardware,Planning,Dec-23,Replace CCTV and intelligent transportation system equipment in 48 conventional and 25 specialized buses.,Improved service quality and safety for transit users.,Thunder Bay,Northwest,,,,483000,Yes,Yes,Yes,,,48.416701,-89.236474
322,Transit,Transportation,Thunder Bay,Electronic Fare Management System,Planning,Dec-23,Install a new automated electronic fare management system on 48 conventional and 25 adapted buses.,More convenient payment options for passengers through the introduction of reloadable and pre-paid smart cards.,Thunder Bay,Northwest,,,,2625000,Yes,Yes,Yes,,,48.416701,-89.236474
323,Transit,Transportation,Thunder Bay,On-demand Trip Management Software,Planning,2022,"Introduce new on-demand/shared ride electronic software features that includes booking, payment and notifications through a web portal and mobile app.",Improved accessibility and convenience for transit users. ,Thunder Bay,Northwest,,,,315000,Yes,Yes,Yes,,,48.416701,-89.236474
324,Transit,Transportation,Thunder Bay,Pedestrian Crossovers,Planning,Nov-23,Construct 23 pedestrian crossovers in high traffic areas throughout Thunder Bay. ,"Improved accessibility, safety and overall quality of the public transit system.",Thunder Bay,Northwest,,,,1380500,Yes,Yes,Yes,,,48.3809,-89.2477
325,Transit,Transportation,Thunder Bay,Transit Bus Stop Improvements,Planning,Mar-27,Install 40 new bus shelters and 378 new mobility hard surface pads.,Improved passenger experience by rehabilitating sidewalk connections and waiting areas at bus stops.,Thunder Bay,Northwest,,,,1934100,Yes,Yes,Yes,,,48.380895,-89.247682
326,Transit,Transportation,Thunder Bay,Transit Fleet Maintenance Equipment,Planning,Dec-23,Replace and update old transit fleet maintenance vehicles and equipment.,Safer working conditions for employees and improved safety and support for transit users.,Thunder Bay,Northwest,,,,278250,Yes,Yes,Yes,,,48.416701,-89.236474
327,Transit,Transportation,Timmins,Accessible Paratransit Mobility Buses,Planning,2021,The purchase of one specialized transit vehicle to replace existing vehicles in the City of Timmins paratransit serivce that have reached the end of their useful life. ,"This project will improve the capacity, quality and safety of the specialized transit services in the City of Timmins.",Cochrane,Northeast,,,,160000,Yes,Yes,Yes,,,48.458878,-81.328874
328,Transit,Transportation,Timmins,Replacement Bus,Complete,May-21,Purchase a newer model replacement conventional bus.  ,Improved access to and quality of the transit system.,Cochrane,Northeast,,,,693000,Yes,Yes,Yes,,,48.458878,-81.328874
329,Transit,Transportation,Timmins,Arrivals and Departure Display Panels,Complete,Dec-20,Install two live display panels in the main public transit terminal station to provide customers with information on inbound and outbound buses. ,Improved the customer experience. ,Cochrane,Northeast,,,,44000,Yes,Yes,Yes,,,48.484449,-81.209721
330,Transit,Transportation,Timmins,Transit Terminal Renovations,Planning,2022,"Add fully accessible washrooms, modernize the building and ensure the amenities are barrier free for all transit users.",Improved accessibility of the transit terminal.,Cochrane,Northeast,,,,1375000,Yes,Yes,Yes,,,48.474841,-81.326832
331,Transit,Transportation,Timmins,Bus Washing System,Planning,2021,Construct a bus washing facility.,Reduced energy consumption and  expanded washing capabilities.,Cochrane,Northeast,,,,240000,Yes,Yes,Yes,,,48.458878,-81.328874
332,Transit,Transportation,Toronto,GO Expansion,Under construction,To Be Determined,"Expanding service and electrifying core segments of the rail network, including the Union-Pearson (UP) Express","Expanded two-way, all-day service every 15 minutes over core segments of the GO Transit rail network.",Toronto,Central,,,GO Rail Expansion,26837000000,,Yes,,,https://www.metrolinx.com/en/greaterregion/projects/go-expansion.aspx,,
333,Transit,Transportation,Toronto,Pioneer Village Stop,Complete,Dec-17,New Toronto-York Spadina Subway Extension station,8.6 kilometre extension from Sheppard West (formerly Downsview) station northwest through York University and north to the Vaughan Metropolitan Centre,Toronto,Central,,,Toronto-York Spadina Subway extension,0,,,,,,43.777694,-79.511061
334,Transit,Transportation,Toronto,York University Stop,Complete,Dec-17,New Toronto-York Spadina Subway Extension station,8.6 kilometre extension from Sheppard West (formerly Downsview) station northwest through York University and north to the Vaughan Metropolitan Centre,Toronto,Central,,,Toronto-York Spadina Subway extension,0,,Yes,,,,43.774069,-79.499602
